"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"IGJ",0,5.35301469961384,0.991,0.507,0,"B cells","IGJ",0.484
"IGLL5",0,5.013700369929,0.987,0.644,0,"B cells","IGLL5",0.343
"MZB1",0,3.58447627868404,0.977,0.07,0,"B cells","MZB1",0.907
"SSR4",0,3.06804832909551,0.992,0.599,0,"B cells","SSR4",0.393
"DERL3",0,2.86169145411313,0.928,0.039,0,"B cells","DERL3",0.889
"FKBP11",0,2.40259496998501,0.941,0.154,0,"B cells","FKBP11",0.787
"XBP1",0,2.36447892717439,0.914,0.243,0,"B cells","XBP1",0.671
"PRDX4",0,2.26965052909673,0.885,0.107,0,"B cells","PRDX4",0.778
"HERPUD1",0,2.18366193415216,0.925,0.411,0,"B cells","HERPUD1",0.514
"AL928768.3",0,2.15441165573273,0.577,0.07,0,"B cells","AL928768.3",0.507
"SEC11C",0,1.92169895914391,0.903,0.194,0,"B cells","SEC11C",0.709
"JSRP1",0,1.84287046338854,0.679,0.011,0,"B cells","JSRP1",0.668
"FKBP2",0,1.72836658479645,0.906,0.216,0,"B cells","FKBP2",0.69
"HSP90B1",0,1.70342597761906,0.924,0.337,0,"B cells","HSP90B1",0.587
"HIST1H1C",0,1.59842563118119,0.651,0.09,0,"B cells","HIST1H1C",0.561
"SSR3",0,1.55182094959233,0.873,0.206,0,"B cells","SSR3",0.667
"ITM2C",0,1.529439292776,0.796,0.163,0,"B cells","ITM2C",0.633
"TRIB1",0,1.48120610967306,0.715,0.071,0,"B cells","TRIB1",0.644
"SPCS2",0,1.37532832432135,0.914,0.384,0,"B cells","SPCS2",0.53
"TNFRSF17",0,1.37044310309618,0.603,0.005,0,"B cells","TNFRSF17",0.598
"TMEM59",0,1.363506357717,0.912,0.475,0,"B cells","TMEM59",0.437
"SPCS3",0,1.33964288370937,0.812,0.197,0,"B cells","SPCS3",0.615
"DNAJB9",0,1.33650052684463,0.745,0.171,0,"B cells","DNAJB9",0.574
"SPCS1",0,1.33527284426271,0.899,0.415,0,"B cells","SPCS1",0.484
"HIST1H2BK",0,1.31835437477644,0.691,0.155,0,"B cells","HIST1H2BK",0.536
"PIM2",0,1.31469017971399,0.703,0.122,0,"B cells","PIM2",0.581
"NUCB2",0,1.28224973613324,0.7,0.095,0,"B cells","NUCB2",0.605
"SDF2L1",0,1.26433245458293,0.784,0.149,0,"B cells","SDF2L1",0.635
"GADD45A",0,1.23141035306389,0.565,0.102,0,"B cells","GADD45A",0.463
"PDIA6",0,1.2217923796896,0.806,0.234,0,"B cells","PDIA6",0.572
"DUSP5",0,1.22150035098197,0.582,0.07,0,"B cells","DUSP5",0.512
"LINC00152",0,1.20769981291192,0.748,0.228,0,"B cells","LINC00152",0.52
"ANKRD28",0,1.19723694146226,0.745,0.156,0,"B cells","ANKRD28",0.589
"VIMP",0,1.19460346473887,0.831,0.239,0,"B cells","VIMP",0.592
"MANF",0,1.17510916144974,0.814,0.242,0,"B cells","MANF",0.572
"PRDM1",0,1.17482008830952,0.599,0.052,0,"B cells","PRDM1",0.547
"LMAN1",0,1.15594911016714,0.686,0.09,0,"B cells","LMAN1",0.596
"CD27",0,1.12617973475681,0.634,0.128,0,"B cells","CD27",0.506
"C19orf10",0,1.12051084877083,0.804,0.241,0,"B cells","C19orf10",0.563
"KRTCAP2",0,1.11596779054239,0.827,0.284,0,"B cells","KRTCAP2",0.543
"TXNDC15",0,1.11372266095827,0.675,0.079,0,"B cells","TXNDC15",0.596
"CD79A",0,1.07951890225033,0.91,0.265,0,"B cells","CD79A",0.645
"ERLEC1",0,1.07617193478321,0.626,0.092,0,"B cells","ERLEC1",0.534
"SPAG4",0,1.06934798241849,0.574,0.024,0,"B cells","SPAG4",0.55
"CYBA",0,1.06193579627679,0.975,0.81,0,"B cells","CYBA",0.165
"CD38",0,1.05809142333296,0.618,0.048,0,"B cells","CD38",0.57
"PPAPDC1B",0,1.05496602654194,0.657,0.077,0,"B cells","PPAPDC1B",0.58
"SDC1",0,1.05219646385403,0.476,0.005,0,"B cells","SDC1",0.471
"PDIA4",0,1.04854171783805,0.679,0.111,0,"B cells","PDIA4",0.568
"FCRL5",0,1.04075308781955,0.564,0.011,0,"B cells","FCRL5",0.553
"RAB30",0,1.02292892633411,0.496,0.048,0,"B cells","RAB30",0.448
"TMED10",0,1.02044876192311,0.803,0.274,0,"B cells","TMED10",0.529
"CRELD2",0,1.01409288059302,0.633,0.089,0,"B cells","CRELD2",0.544
"RABAC1",0,1.00853575168476,0.866,0.369,0,"B cells","RABAC1",0.497
"RPN2",0,1.00756929846871,0.738,0.209,0,"B cells","RPN2",0.529
"FAM46C",0,0.975599311015919,0.706,0.147,0,"B cells","FAM46C",0.559
"UBE2J1",0,0.961645542502645,0.697,0.155,0,"B cells","UBE2J1",0.542
"HM13",0,0.923107384293813,0.646,0.112,0,"B cells","HM13",0.534
"ERGIC3",0,0.908927295205276,0.76,0.256,0,"B cells","ERGIC3",0.504
"SLAMF7",0,0.905553440290804,0.55,0.036,0,"B cells","SLAMF7",0.514
"LY96",0,0.892269217890503,0.649,0.093,0,"B cells","LY96",0.556
"TMEM258",0,0.887753444151534,0.859,0.411,0,"B cells","TMEM258",0.448
"KDELR1",0,0.882632715125608,0.637,0.106,0,"B cells","KDELR1",0.531
"SEC61B",0,0.87603989509227,0.903,0.531,0,"B cells","SEC61B",0.372
"TXNDC11",0,0.867189317905259,0.563,0.075,0,"B cells","TXNDC11",0.488
"LMAN2",0,0.851342391481822,0.756,0.249,0,"B cells","LMAN2",0.507
"PPIB",0,0.840890128151792,0.828,0.403,0,"B cells","PPIB",0.425
"CUTA",0,0.831419614274107,0.822,0.362,0,"B cells","CUTA",0.46
"TPD52",0,0.809370755263324,0.607,0.075,0,"B cells","TPD52",0.532
"TRAM1",0,0.807562326599143,0.742,0.277,0,"B cells","TRAM1",0.465
"ARSA",0,0.803579303589066,0.529,0.042,0,"B cells","ARSA",0.487
"CHPF",0,0.803186805862654,0.491,0.023,0,"B cells","CHPF",0.468
"SELM",0,0.800919493969399,0.686,0.154,0,"B cells","SELM",0.532
"POU2AF1",0,0.788432432142515,0.466,0.031,0,"B cells","POU2AF1",0.435
"TMED9",0,0.773296242252185,0.712,0.246,0,"B cells","TMED9",0.466
"PELI1",0,0.772727936827438,0.47,0.088,0,"B cells","PELI1",0.382
"ALG5",0,0.769083273824471,0.582,0.089,0,"B cells","ALG5",0.493
"SPINK2",0,0.761594807612037,0.257,0.011,0,"B cells","SPINK2",0.246
"KDELR2",0,0.755640067090803,0.697,0.21,0,"B cells","KDELR2",0.487
"RP11-290F5.1",0,0.747200749815435,0.373,0.002,0,"B cells","RP11-290F5.1",0.371
"SIL1",0,0.742963673390242,0.535,0.051,0,"B cells","SIL1",0.484
"RRBP1",0,0.7320478560958,0.497,0.071,0,"B cells","RRBP1",0.426
"P4HB",0,0.730595374633265,0.725,0.263,0,"B cells","P4HB",0.462
"SEL1L3",0,0.729492985103113,0.515,0.062,0,"B cells","SEL1L3",0.453
"REEP5",0,0.718011195548781,0.747,0.272,0,"B cells","REEP5",0.475
"HIST1H2BC",0,0.715477365597168,0.274,0.009,0,"B cells","HIST1H2BC",0.265
"TOR3A",0,0.697441703537534,0.401,0.074,0,"B cells","TOR3A",0.327
"SRPRB",0,0.696579510807698,0.522,0.064,0,"B cells","SRPRB",0.458
"CADM1",0,0.680350661647551,0.259,0.014,0,"B cells","CADM1",0.245
"PHPT1",0,0.679388621521212,0.655,0.184,0,"B cells","PHPT1",0.471
"TMEM205",0,0.679270131460606,0.551,0.088,0,"B cells","TMEM205",0.463
"SEL1L",0,0.67815745627679,0.457,0.048,0,"B cells","SEL1L",0.409
"IFNAR2",0,0.673347893089107,0.486,0.065,0,"B cells","IFNAR2",0.421
"TMEM208",0,0.668935083489857,0.611,0.139,0,"B cells","TMEM208",0.472
"MEI1",0,0.668347868508657,0.482,0.057,0,"B cells","MEI1",0.425
"RP11-16E12.2",0,0.667623337154714,0.306,0.003,0,"B cells","RP11-16E12.2",0.303
"ZBP1",0,0.66013773260398,0.387,0.024,0,"B cells","ZBP1",0.363
"PABPC4",0,0.656707193072433,0.597,0.179,0,"B cells","PABPC4",0.418
"LAMP2",0,0.645654831648604,0.536,0.089,0,"B cells","LAMP2",0.447
"GAS6",0,0.640801406908458,0.378,0.038,0,"B cells","GAS6",0.34
"CCR10",0,0.635889634697118,0.318,0.003,0,"B cells","CCR10",0.315
"CHID1",0,0.632727164640974,0.449,0.054,0,"B cells","CHID1",0.395
"TPST2",0,0.63238507039927,0.469,0.061,0,"B cells","TPST2",0.408
"KLF13",0,0.628349137406453,0.476,0.086,0,"B cells","KLF13",0.39
"GNG7",0,0.614412516202942,0.574,0.105,0,"B cells","GNG7",0.469
"SEC61A1",0,0.610679434005365,0.514,0.075,0,"B cells","SEC61A1",0.439
"ATRAID",0,0.585819758275705,0.617,0.181,0,"B cells","ATRAID",0.436
"HIST1H2AC",0,0.581089382778635,0.3,0.031,0,"B cells","HIST1H2AC",0.269
"CHST2",0,0.578451198318677,0.315,0.021,0,"B cells","CHST2",0.294
"VOPP1",0,0.570448983472214,0.563,0.147,0,"B cells","VOPP1",0.416
"TMEM147",0,0.567973693251426,0.595,0.169,0,"B cells","TMEM147",0.426
"DDOST",0,0.56487032734489,0.603,0.168,0,"B cells","DDOST",0.435
"TAPBPL",0,0.560031424099098,0.416,0.06,0,"B cells","TAPBPL",0.356
"ICAM2",0,0.551138555042364,0.558,0.132,0,"B cells","ICAM2",0.426
"COMMD3",0,0.544000336461782,0.453,0.072,0,"B cells","COMMD3",0.381
"DNAJC1",0,0.541970053922889,0.537,0.123,0,"B cells","DNAJC1",0.414
"QPRT",0,0.537924844224801,0.325,0.011,0,"B cells","QPRT",0.314
"TP53INP1",0,0.535676526804592,0.308,0.025,0,"B cells","TP53INP1",0.283
"FAM3C",0,0.531240571388011,0.499,0.088,0,"B cells","FAM3C",0.411
"NPC2",0,0.522345017767037,0.807,0.313,0,"B cells","NPC2",0.494
"PDK1",0,0.517790273354906,0.323,0.022,0,"B cells","PDK1",0.301
"ST6GAL1",0,0.515973058366648,0.36,0.041,0,"B cells","ST6GAL1",0.319
"RP11-81H14.2",0,0.515150817175893,0.318,0.01,0,"B cells","RP11-81H14.2",0.308
"H1FX",4.56583473731347e-306,0.658500098257998,0.401,0.087,9.03213427735351e-302,"B cells","H1FX",0.314
"DAD1",2.56420086943053e-300,0.691670199557945,0.785,0.326,5.07250215990748e-296,"B cells","DAD1",0.459
"RPN1",5.41170858217003e-293,0.519455634813073,0.569,0.162,1.07054419172487e-288,"B cells","RPN1",0.407
"GSTP1",1.08745711321164e-292,0.702414128674145,0.839,0.396,2.15120766135526e-288,"B cells","GSTP1",0.443
"OSTC",1.80221942406428e-288,0.591031692324903,0.694,0.241,3.56515046468395e-284,"B cells","OSTC",0.453
"CDKN1A",1.86491832196727e-287,0.784250153014491,0.656,0.239,3.68918142451565e-283,"B cells","CDKN1A",0.417
"CITED2",5.19263992222678e-286,1.08970276747709,0.602,0.206,1.0272080294149e-281,"B cells","CITED2",0.396
"OS9",3.73031710988446e-276,0.51109189373983,0.557,0.162,7.37931330677345e-272,"B cells","OS9",0.395
"ATF4",1.75090954915687e-271,0.652447652401735,0.803,0.362,3.46364927014212e-267,"B cells","ATF4",0.441
"DERL1",4.18105655901101e-267,0.55240519032874,0.551,0.163,8.27096608503559e-263,"B cells","DERL1",0.388
"PSAP",1.61983405773047e-265,0.544260958052847,0.832,0.382,3.20435573300242e-261,"B cells","PSAP",0.45
"RNU12",2.37401310968905e-248,0.623757459848313,0.279,0.052,4.69627273358688e-244,"B cells","RNU12",0.227
"ANKRD37",6.37757568542152e-242,0.710799500543961,0.371,0.09,1.26161202209009e-237,"B cells","ANKRD37",0.281
"HIST2H2AA3",1.38071824511288e-237,0.519141264305155,0.289,0.056,2.73133683248231e-233,"B cells","HIST2H2AA3",0.233
"GLRX",8.1144685852814e-234,0.588445316182813,0.457,0.132,1.60520417554037e-229,"B cells","GLRX",0.325
"MIR155HG",5.39143867336018e-229,0.567593399535445,0.325,0.074,1.06653439836411e-224,"B cells","MIR155HG",0.251
"TMED2",9.73280798139804e-219,0.585002749749688,0.719,0.312,1.92534407488016e-214,"B cells","TMED2",0.407
"BTG2",1.39753440800894e-216,0.837793856671878,0.66,0.276,2.76460256592329e-212,"B cells","BTG2",0.384
"COPE",4.79351589970836e-213,0.609002414015965,0.789,0.386,9.48253315280308e-209,"B cells","COPE",0.403
"DPP7",1.13405363232561e-209,0.503117481461725,0.677,0.27,2.24338489546652e-205,"B cells","DPP7",0.407
"TMBIM6",1.19759643829174e-196,0.673007750854997,0.876,0.593,2.36908527422872e-192,"B cells","TMBIM6",0.283
"ISG20",7.78117529354347e-195,0.633867677462234,0.859,0.524,1.53927209656877e-190,"B cells","ISG20",0.335
"NEAT1",2.77997259312421e-186,0.725195602372496,0.856,0.59,5.49934178371832e-182,"B cells","NEAT1",0.266
"SQSTM1",5.29953355580864e-186,0.963973830940247,0.767,0.447,1.04835372801007e-181,"B cells","SQSTM1",0.32
"SERP1",1.65778072351169e-176,0.591716843885776,0.864,0.594,3.27942182725082e-172,"B cells","SERP1",0.27
"HSPA5",4.3884403294545e-161,0.865309595199392,0.785,0.448,8.68121265972689e-157,"B cells","HSPA5",0.337
"THAP2",1.14705925511403e-121,0.610039984290053,0.272,0.086,2.26911261846657e-117,"B cells","THAP2",0.186
"RP1-313I6.12",1.38992159137416e-109,0.513154102310739,0.374,0.147,2.74954289205637e-105,"B cells","RP1-313I6.12",0.227
"HSPA1B",5.19290427876857e-107,0.917460104789431,0.262,0.086,1.027260324426e-102,"B cells","HSPA1B",0.176
"DDIT4",8.06313828161868e-99,0.506689141942195,0.428,0.189,1.59505001486981e-94,"B cells","DDIT4",0.239
"RGS1",8.4199298788247e-99,0.698259577990613,0.776,0.521,1.6656305286291e-94,"B cells","RGS1",0.255
"JUN",1.28424796458308e-95,0.815009933682536,0.832,0.639,2.54049932353825e-91,"B cells","JUN",0.193
"HSPB1",1.0896931734029e-66,0.588460587878227,0.399,0.193,2.15563103562561e-62,"B cells","HSPB1",0.206
"CCL5",0,2.70258562944509,0.589,0.077,0,"T cells","CCL5",0.512
"CD3D",0,2.24306359663109,0.824,0.071,0,"T cells","CD3D",0.753
"CD7",0,2.20570224248134,0.743,0.064,0,"T cells","CD7",0.679
"NKG7",0,2.12956514335595,0.441,0.065,0,"T cells","NKG7",0.376
"IL32",0,1.87039304959939,0.828,0.179,0,"T cells","IL32",0.649
"GZMA",0,1.86503670280835,0.4,0.025,0,"T cells","GZMA",0.375
"KLRB1",0,1.83830539332438,0.376,0.03,0,"T cells","KLRB1",0.346
"CD3E",0,1.79903665721433,0.723,0.034,0,"T cells","CD3E",0.689
"CD2",0,1.78539360608764,0.653,0.038,0,"T cells","CD2",0.615
"GZMK",0,1.77073172105941,0.304,0.02,0,"T cells","GZMK",0.284
"CST7",0,1.69247422144772,0.544,0.073,0,"T cells","CST7",0.471
"GZMB",0,1.57243896938575,0.306,0.061,0,"T cells","GZMB",0.245
"LEPROTL1",0,1.43884003097659,0.723,0.19,0,"T cells","LEPROTL1",0.533
"FYN",0,1.41503623165379,0.615,0.067,0,"T cells","FYN",0.548
"CD8A",0,1.29324703808376,0.299,0.018,0,"T cells","CD8A",0.281
"IL7R",0,1.23497142955426,0.444,0.072,0,"T cells","IL7R",0.372
"ANXA1",0,1.19180367542283,0.663,0.337,0,"T cells","ANXA1",0.326
"TNFAIP3",0,1.18312411243789,0.691,0.233,0,"T cells","TNFAIP3",0.458
"GZMM",0,1.16842609934799,0.4,0.016,0,"T cells","GZMM",0.384
"PTPRC",0,1.16194198014942,0.727,0.272,0,"T cells","PTPRC",0.455
"SPOCK2",0,1.13440026952933,0.575,0.143,0,"T cells","SPOCK2",0.432
"ITM2A",0,1.09980800193815,0.534,0.153,0,"T cells","ITM2A",0.381
"TIGIT",0,1.04282069078983,0.267,0.02,0,"T cells","TIGIT",0.247
"LCK",0,1.02277041503025,0.396,0.034,0,"T cells","LCK",0.362
"CTSW",0,1.02157618263501,0.282,0.028,0,"T cells","CTSW",0.254
"SH2D2A",0,0.98929312919595,0.371,0.037,0,"T cells","SH2D2A",0.334
"CD3G",0,0.988457905959465,0.355,0.012,0,"T cells","CD3G",0.343
"CD247",0,0.980637456854467,0.346,0.022,0,"T cells","CD247",0.324
"HCST",0,0.963246048872771,0.625,0.214,0,"T cells","HCST",0.411
"LDHA",0,0.959676130190644,0.82,0.529,0,"T cells","LDHA",0.291
"ICOS",0,0.956721521083075,0.301,0.017,0,"T cells","ICOS",0.284
"PPP2R5C",0,0.938804095649671,0.571,0.237,0,"T cells","PPP2R5C",0.334
"TMEM66",0,0.935068643593787,0.924,0.694,0,"T cells","TMEM66",0.23
"RORA",0,0.928010482853539,0.363,0.074,0,"T cells","RORA",0.289
"FAM177A1",0,0.927653086914117,0.626,0.32,0,"T cells","FAM177A1",0.306
"CD96",0,0.923877670351786,0.325,0.022,0,"T cells","CD96",0.303
"CD6",0,0.915409391339636,0.338,0.019,0,"T cells","CD6",0.319
"ARHGDIB",0,0.914145107573021,0.905,0.595,0,"T cells","ARHGDIB",0.31
"FYB",0,0.901203926100685,0.358,0.053,0,"T cells","FYB",0.305
"TRAT1",0,0.871941100588565,0.269,0.01,0,"T cells","TRAT1",0.259
"IL2RB",0,0.843466466673323,0.289,0.013,0,"T cells","IL2RB",0.276
"RGCC",0,0.828259435242467,0.727,0.422,0,"T cells","RGCC",0.305
"CNOT6L",0,0.827473076907588,0.423,0.12,0,"T cells","CNOT6L",0.303
"GNG2",0,0.817063397979663,0.43,0.138,0,"T cells","GNG2",0.292
"IFITM1",0,0.812048964361361,0.479,0.161,0,"T cells","IFITM1",0.318
"SLA",0,0.807372788167759,0.295,0.045,0,"T cells","SLA",0.25
"STAT4",0,0.80634346926239,0.359,0.084,0,"T cells","STAT4",0.275
"RARRES3",0,0.800838958519919,0.482,0.197,0,"T cells","RARRES3",0.285
"S100A4",0,0.788537826075534,0.722,0.384,0,"T cells","S100A4",0.338
"EVL",0,0.782108629329439,0.405,0.128,0,"T cells","EVL",0.277
"PDCD4",0,0.765834072107027,0.482,0.207,0,"T cells","PDCD4",0.275
"HLA-A",0,0.764801763549992,0.977,0.916,0,"T cells","HLA-A",0.0609999999999999
"CREM",0,0.763653487248444,0.87,0.604,0,"T cells","CREM",0.266
"EML4",0,0.747734957969795,0.447,0.169,0,"T cells","EML4",0.278
"SRGN",0,0.719422099084075,0.963,0.76,0,"T cells","SRGN",0.203
"CD52",0,0.718978844516243,0.796,0.483,0,"T cells","CD52",0.313
"IL2RG",0,0.70442880800197,0.593,0.324,0,"T cells","IL2RG",0.269
"PIK3R1",0,0.699278265429944,0.251,0.042,0,"T cells","PIK3R1",0.209
"CRIP1",0,0.697467789650363,0.684,0.442,0,"T cells","CRIP1",0.242
"SRSF7",0,0.691422854988021,0.714,0.466,0,"T cells","SRSF7",0.248
"LAT",0,0.681223800174101,0.27,0.037,0,"T cells","LAT",0.233
"SYTL3",0,0.679966412979276,0.259,0.043,0,"T cells","SYTL3",0.216
"PTGER4",0,0.671275853524008,0.3,0.081,0,"T cells","PTGER4",0.219
"PTPRCAP",0,0.670144669589059,0.675,0.378,0,"T cells","PTPRCAP",0.297
"CDC42SE2",0,0.65309421617566,0.524,0.267,0,"T cells","CDC42SE2",0.257
"ID2",0,0.652793330973841,0.548,0.265,0,"T cells","ID2",0.283
"GIMAP7",0,0.649282404941601,0.271,0.041,0,"T cells","GIMAP7",0.23
"ARL4C",0,0.647138960243065,0.339,0.093,0,"T cells","ARL4C",0.246
"SRSF2",0,0.624735330550497,0.754,0.559,0,"T cells","SRSF2",0.195
"BTG1",0,0.575938606066171,0.957,0.81,0,"T cells","BTG1",0.147
"TMSB4X",0,0.572296195661995,0.999,0.991,0,"T cells","TMSB4X",0.00800000000000001
"NDUFS5",0,0.558546601754176,0.721,0.509,0,"T cells","NDUFS5",0.212
"HLA-B",0,0.517929193822838,0.98,0.934,0,"T cells","HLA-B",0.0459999999999999
"B2M",0,0.500178561968415,0.995,0.988,0,"T cells","B2M",0.00700000000000001
"MGAT4A",3.16247924612858e-307,0.69023613474277,0.308,0.094,6.25601644469155e-303,"T cells","MGAT4A",0.214
"ZFP36L2",2.23510597054965e-306,0.63882030874245,0.699,0.472,4.42148663094133e-302,"T cells","ZFP36L2",0.227
"PBXIP1",5.09319536091586e-305,0.656335455886262,0.367,0.138,1.00753590629638e-300,"T cells","PBXIP1",0.229
"HSPA8",2.01244724583653e-303,0.508530600145647,0.779,0.586,3.98102314171381e-299,"T cells","HSPA8",0.193
"DDX24",4.18169505020254e-301,0.622342807376737,0.519,0.285,8.27222914831067e-297,"T cells","DDX24",0.234
"DUSP2",1.39986439354243e-299,0.793247853683745,0.412,0.18,2.76921174330563e-295,"T cells","DUSP2",0.232
"LTB",2.20494106988203e-298,0.881988430403599,0.465,0.218,4.36181442444064e-294,"T cells","LTB",0.247
"STK17B",8.84900960530647e-288,0.622162773738659,0.501,0.272,1.75051108012173e-283,"T cells","STK17B",0.229
"ETS1",3.58340923002696e-283,0.539699832964797,0.254,0.06,7.08870013883934e-279,"T cells","ETS1",0.194
"TUBA4A",2.33554663864289e-281,0.873317891222864,0.471,0.254,4.62017836056336e-277,"T cells","TUBA4A",0.217
"PDCL3",2.11018674097036e-277,0.650392575279136,0.35,0.137,4.17437141098756e-273,"T cells","PDCL3",0.213
"SLC7A5",4.48901469614603e-276,0.728092765348143,0.389,0.176,8.88016887191609e-272,"T cells","SLC7A5",0.213
"CORO1A",6.56783505122815e-276,0.537292288759934,0.662,0.431,1.29924912983395e-271,"T cells","CORO1A",0.231
"RNF19A",1.18718340695e-264,0.612577606171059,0.252,0.068,2.34848621562849e-260,"T cells","RNF19A",0.184
"SOD1",1.04258179254733e-263,0.507169716912232,0.68,0.504,2.06243530201713e-259,"T cells","SOD1",0.176
"PTPN22",2.72318237311274e-263,0.600037767841453,0.268,0.077,5.38699937049161e-259,"T cells","PTPN22",0.191
"ARHGAP9",4.73315776866388e-252,0.567442564904057,0.298,0.103,9.36313269797089e-248,"T cells","ARHGAP9",0.195
"NR3C1",7.85670552628802e-251,0.698904501865608,0.45,0.241,1.5542134872103e-246,"T cells","NR3C1",0.209
"PGK1",1.86405769080859e-249,0.541130508818511,0.631,0.449,3.68747892395756e-245,"T cells","PGK1",0.182
"WIPF1",2.74594957311102e-247,0.58120807784183,0.44,0.234,5.43203744552822e-243,"T cells","WIPF1",0.206
"PIK3IP1",1.06469424159834e-241,0.515274339706692,0.276,0.087,2.10617814872984e-237,"T cells","PIK3IP1",0.189
"AKNA",3.48154520727336e-234,0.627018432575185,0.254,0.079,6.88719272902815e-230,"T cells","AKNA",0.175
"CD99",2.0293932552453e-233,0.513699474290301,0.581,0.388,4.01454573752625e-229,"T cells","CD99",0.193
"GABARAPL1",2.72774981321288e-231,0.582082897446644,0.379,0.18,5.39603468049773e-227,"T cells","GABARAPL1",0.199
"ALOX5AP",7.02041716973383e-227,0.520668304881616,0.409,0.193,1.38877892451675e-222,"T cells","ALOX5AP",0.216
"CCL4",1.38641596340332e-219,1.11504123884024,0.379,0.19,2.74260805880446e-215,"T cells","CCL4",0.189
"ACAP1",8.08172795589294e-213,0.554981000817991,0.344,0.156,1.59872742423474e-208,"T cells","ACAP1",0.188
"GSPT1",2.79506771364408e-206,0.535533065492748,0.314,0.137,5.52920295113072e-202,"T cells","GSPT1",0.177
"TNFRSF1B",8.55920631708989e-205,0.558459201190946,0.361,0.174,1.69318219364672e-200,"T cells","TNFRSF1B",0.187
"C9orf78",3.28525015446775e-200,0.500369021739237,0.356,0.173,6.49888185556811e-196,"T cells","C9orf78",0.183
"CLEC2B",3.29718582957612e-200,0.540723258054857,0.397,0.205,6.52249300806747e-196,"T cells","CLEC2B",0.192
"EVI2A",1.02539630812809e-194,0.523405341833224,0.318,0.143,2.028438976739e-190,"T cells","EVI2A",0.175
"RUNX3",5.05706899059138e-193,0.5761624333659,0.285,0.119,1.00038938771879e-188,"T cells","RUNX3",0.166
"TGFB1",1.82436004114341e-191,0.62230591755911,0.434,0.26,3.6089490333899e-187,"T cells","TGFB1",0.174
"HMGB2",2.26009378202675e-189,0.60025662178749,0.45,0.271,4.47091751960532e-185,"T cells","HMGB2",0.179
"RAC2",6.86887046988174e-187,0.546937702502282,0.441,0.269,1.35879995635201e-182,"T cells","RAC2",0.172
"RHBDD2",1.14113333832335e-180,0.516655073082726,0.306,0.141,2.25738996987124e-176,"T cells","RHBDD2",0.165
"CACYBP",3.26010759750416e-177,0.525637596678572,0.315,0.15,6.44914484938272e-173,"T cells","CACYBP",0.165
"G3BP2",5.37091764282007e-164,0.52440402576552,0.366,0.203,1.06247492810267e-159,"T cells","G3BP2",0.163
"DUSP4",6.61352891489462e-128,0.582882867396287,0.328,0.188,1.30828828994445e-123,"T cells","DUSP4",0.14
"TFF1",0,4.08170301125077,0.532,0.093,0,"Epithelial cells","TFF1",0.439
"SPINK1",0,3.14840907053316,0.614,0.043,0,"Epithelial cells","SPINK1",0.571
"KRT8",0,3.11333724568194,0.81,0.09,0,"Epithelial cells","KRT8",0.72
"PSCA",0,3.0314589890622,0.343,0.03,0,"Epithelial cells","PSCA",0.313
"AGR2",0,3.00832161721998,0.634,0.075,0,"Epithelial cells","AGR2",0.559
"KRT18",0,2.90338149672584,0.743,0.066,0,"Epithelial cells","KRT18",0.677
"TSPAN8",0,2.86581534410478,0.652,0.073,0,"Epithelial cells","TSPAN8",0.579
"S100P",0,2.68600209063655,0.546,0.051,0,"Epithelial cells","S100P",0.495
"KRT19",0,2.54259867303544,0.573,0.039,0,"Epithelial cells","KRT19",0.534
"LCN2",0,2.34884958230216,0.383,0.029,0,"Epithelial cells","LCN2",0.354
"LGALS4",0,2.31090435445398,0.536,0.031,0,"Epithelial cells","LGALS4",0.505
"FXYD3",0,2.30065278968625,0.609,0.05,0,"Epithelial cells","FXYD3",0.559
"MT1G",0,2.1987170555792,0.402,0.039,0,"Epithelial cells","MT1G",0.363
"ELF3",0,2.19753682538825,0.436,0.036,0,"Epithelial cells","ELF3",0.4
"CA2",0,2.10756107470362,0.434,0.051,0,"Epithelial cells","CA2",0.383
"PIGR",0,2.07379438082585,0.376,0.026,0,"Epithelial cells","PIGR",0.35
"ANXA10",0,1.9498526141578,0.397,0.021,0,"Epithelial cells","ANXA10",0.376
"C19orf33",0,1.92795627630111,0.478,0.024,0,"Epithelial cells","C19orf33",0.454
"MT1E",0,1.89848709591627,0.467,0.057,0,"Epithelial cells","MT1E",0.41
"IFI27",0,1.87769796730493,0.614,0.103,0,"Epithelial cells","IFI27",0.511
"S100A14",0,1.87027442623275,0.41,0.023,0,"Epithelial cells","S100A14",0.387
"SMIM22",0,1.8643881594464,0.498,0.016,0,"Epithelial cells","SMIM22",0.482
"EPCAM",0,1.73990869244712,0.396,0.024,0,"Epithelial cells","EPCAM",0.372
"GPX2",0,1.64789955170908,0.391,0.019,0,"Epithelial cells","GPX2",0.372
"NQO1",0,1.53809932127975,0.365,0.027,0,"Epithelial cells","NQO1",0.338
"CTSE",0,1.50153098761142,0.3,0.013,0,"Epithelial cells","CTSE",0.287
"VSIG2",0,1.46016284070122,0.366,0.018,0,"Epithelial cells","VSIG2",0.348
"KRT7",0,1.43571826958085,0.277,0.015,0,"Epithelial cells","KRT7",0.262
"CLDN18",0,1.41472651319004,0.295,0.016,0,"Epithelial cells","CLDN18",0.279
"AKR7A3",0,1.33927977948239,0.292,0.009,0,"Epithelial cells","AKR7A3",0.283
