"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff"
"ADAMTS1",0,1.39030289231194,0.368,0.012,0,"7","ADAMTS1",0.356
"PTRF1",0,1.38576556430842,0.584,0.027,0,"7","PTRF",0.557
"GPX3",0,1.34501851180831,0.389,0.016,0,"7","GPX3",0.373
"FSTL1",0,1.33313076888363,0.455,0.012,0,"7","FSTL1",0.443
"TIMP31",0,1.3314842395356,0.432,0.025,0,"7","TIMP3",0.407
"C10orf10",0,1.31427369988425,0.321,0.018,0,"7","C10orf10",0.303
"MEG3",0,1.28810331964026,0.347,0.002,0,"7","MEG3",0.345
"EMILIN1",0,1.27205044832255,0.418,0.002,0,"7","EMILIN1",0.416
"OGN",0,1.2698799101262,0.308,0.001,0,"7","OGN",0.307
"NGFRAP11",0,1.25393822847041,0.547,0.056,0,"7","NGFRAP1",0.491
"TIMP2",0,1.23223260530826,0.492,0.037,0,"7","TIMP2",0.455
"FHL1",0,1.22295554847171,0.445,0.018,0,"7","FHL1",0.427
"ADH1B",0,1.20839234509403,0.268,0.001,0,"7","ADH1B",0.267
"PDGFRB",0,1.19674460542196,0.374,0.002,0,"7","PDGFRB",0.372
"COL18A11",0,1.18980411230487,0.434,0.028,0,"7","COL18A1",0.406
"WBP51",0,1.18576017577156,0.511,0.045,0,"7","WBP5",0.466
"MXRA8",0,1.15174259504455,0.405,0.001,0,"7","MXRA8",0.404
"PLTP",0,1.15104820026694,0.418,0.023,0,"7","PLTP",0.395
"ASPN",0,1.10358377633775,0.305,0.001,0,"7","ASPN",0.304
"COX7A11",0,1.08599932115518,0.405,0.015,0,"7","COX7A1",0.39
"NR2F2",0,1.08086632026487,0.363,0.007,0,"7","NR2F2",0.356
"TFPI",0,1.07066746324681,0.424,0.018,0,"7","TFPI",0.406
"CTSK",0,1.05883985998382,0.339,0.005,0,"7","CTSK",0.334
"MYLK",0,1.04643069641156,0.279,0.004,0,"7","MYLK",0.275
"CYGB",0,1.04218461486047,0.334,0.006,0,"7","CYGB",0.328
"FBLN5",0,1.03959108516471,0.342,0.006,0,"7","FBLN5",0.336
"NOTCH3",0,1.03783417048977,0.324,0.002,0,"7","NOTCH3",0.322
"PDLIM3",0,1.03570296866999,0.345,0.005,0,"7","PDLIM3",0.34
"FGF7",0,1.03440097642198,0.311,0.002,0,"7","FGF7",0.309
"COL4A11",0,1.0171168255502,0.339,0.019,0,"7","COL4A1",0.32
"NFIB1",0,0.996512834940645,0.366,0.017,0,"7","NFIB",0.349
"RND3",0,0.990578609593273,0.297,0.01,0,"7","RND3",0.287
"CLEC11A",0,0.982618706749281,0.363,0.014,0,"7","CLEC11A",0.349
"LRP1",0,0.971119858069398,0.334,0.011,0,"7","LRP1",0.323
"SERPINH11",0,0.967518429590275,0.403,0.022,0,"7","SERPINH1",0.381
"CYBRD1",0,0.966758177866881,0.382,0.01,0,"7","CYBRD1",0.372
"SGCE",0,0.945193734640222,0.371,0.006,0,"7","SGCE",0.365
"HTRA3",0,0.941869452497848,0.274,0.001,0,"7","HTRA3",0.273
"TNXB",0,0.940837805585693,0.282,0.008,0,"7","TNXB",0.274
"SEPP1",0,0.932364655795497,0.511,0.041,0,"7","SEPP1",0.47
"OLFML3",0,0.926873315837838,0.308,0.003,0,"7","OLFML3",0.305
"NDRG2",0,0.913994406735514,0.345,0.016,0,"7","NDRG2",0.329
"NFIA",0,0.913866450066471,0.361,0.02,0,"7","NFIA",0.341
"EFEMP2",0,0.901969220594137,0.342,0.005,0,"7","EFEMP2",0.337
"MATN2",0,0.897817431390216,0.258,0.009,0,"7","MATN2",0.249
"SMOC2",0,0.896315658159127,0.255,0.001,0,"7","SMOC2",0.254
"PPIC1",0,0.892468281415707,0.329,0.017,0,"7","PPIC",0.312
"SRPX",0,0.886036437549129,0.284,0.002,0,"7","SRPX",0.282
"COL5A1",0,0.882320203423267,0.266,0.003,0,"7","COL5A1",0.263
"COL14A1",0,0.880012301016829,0.308,0.001,0,"7","COL14A1",0.307
"HTRA1",0,0.862424556785476,0.347,0.016,0,"7","HTRA1",0.331
"DKK3",0,0.858130896913015,0.363,0.021,0,"7","DKK3",0.342
"COL5A2",0,0.845817086098218,0.274,0.002,0,"7","COL5A2",0.272
"PRELP",0,0.831997214024045,0.274,0.001,0,"7","PRELP",0.273
"MAP1B",0,0.828317857247599,0.274,0.006,0,"7","MAP1B",0.268
"LAMA4",0,0.821197833775248,0.287,0.008,0,"7","LAMA4",0.279
"PDGFRA",0,0.803986880944029,0.255,0.002,0,"7","PDGFRA",0.253
"TGFB1I1",0,0.796704906355082,0.303,0.005,0,"7","TGFB1I1",0.298
"TMEM98",0,0.783775186653735,0.295,0.005,0,"7","TMEM98",0.29
"NDN",0,0.77262825308643,0.313,0.002,0,"7","NDN",0.311
"TCF21",0,0.770096061129783,0.263,0.001,0,"7","TCF21",0.262
"PALLD",0,0.743663887341129,0.253,0.009,0,"7","PALLD",0.244
"FXYD6",0,0.685938948639125,0.271,0.009,0,"7","FXYD6",0.262
"EPS8",0,0.612766311094844,0.263,0.011,0,"7","EPS8",0.252
"CCL21",1.18492392449689e-307,2.65242810460118,0.511,0.052,2.34401650743975e-303,"7","CCL2",0.459
"EMP21",3.85025649508822e-299,0.846120285771046,0.382,0.027,7.61657739858351e-295,"7","EMP2",0.355
"TMEM176B1",3.21458885949067e-297,1.58872805956,0.524,0.056,6.35909968184445e-293,"7","TMEM176B",0.468
"COL4A21",2.67373442005051e-292,0.938689134608364,0.321,0.019,5.28918142974391e-288,"7","COL4A2",0.302
"EPHX1",3.22879242592064e-282,0.820568632647947,0.358,0.026,6.38719717695621e-278,"7","EPHX1",0.332
"LAMB2",1.34628353975437e-275,0.745261031294451,0.271,0.014,2.66321809834209e-271,"7","LAMB2",0.257
"GNG111",1.09891695474652e-272,0.869362414836372,0.455,0.042,2.17387751987957e-268,"7","GNG11",0.413
"SPON2",7.61763433884346e-268,1.385103526266,0.424,0.041,1.50692042491001e-263,"7","SPON2",0.383
"CST33",6.91933442389308e-263,1.61915250913245,0.889,0.206,1.36878273573453e-258,"7","CST3",0.683
"SDC21",1.94873496826268e-261,0.916117002958604,0.458,0.046,3.85498751421723e-257,"7","SDC2",0.412
"AKAP12",6.07177346660375e-261,0.764766561243132,0.279,0.016,1.20111822716355e-256,"7","AKAP12",0.263
"S100A131",7.48540779784762e-259,1.10243781997503,0.461,0.048,1.48076337057022e-254,"7","S100A13",0.413
"EPB41L2",5.06165295889858e-256,0.821994594397374,0.311,0.021,1.00129618832932e-251,"7","EPB41L2",0.29
"AXL",5.29837286129398e-255,0.648935497195766,0.266,0.015,1.04812411942117e-250,"7","AXL",0.251
"CFD1",7.96267699537382e-249,2.78768146821106,0.447,0.05,1.57517676322485e-244,"7","CFD",0.397
"FN1",1.68729036717809e-248,0.945294801595897,0.266,0.016,3.33779780435169e-244,"7","FN1",0.25
"EGR11",8.88678254218687e-248,2.40228799307643,0.621,0.104,1.75798332249541e-243,"7","EGR1",0.517
"FHL2",9.56086252830726e-248,0.789241552852269,0.258,0.015,1.89132982534974e-243,"7","FHL2",0.243
"TSPAN41",1.29711083151576e-243,0.875577250823793,0.374,0.033,2.56594464690448e-239,"7","TSPAN4",0.341
"NFIC",1.31093120972007e-240,0.787823099262586,0.382,0.035,2.59328411906825e-236,"7","NFIC",0.347
"CAV11",2.68245429380531e-234,1.08826166627915,0.384,0.037,5.30643108400567e-230,"7","CAV1",0.347
"NBL1",6.53618950804978e-233,1.20486031012514,0.479,0.06,1.29298900848241e-228,"7","NBL1",0.419
"APOE1",2.52349023488487e-230,2.56115847054092,0.497,0.067,4.99196838264925e-226,"7","APOE",0.43
"DST",7.54156151500568e-230,0.668976482030393,0.263,0.017,1.49187169889842e-225,"7","DST",0.246
"TMEM176A",2.22101064306469e-222,1.16506319356815,0.395,0.041,4.39360325411056e-218,"7","TMEM176A",0.354
"DAB2",3.38855323424499e-219,0.691961737382394,0.292,0.022,6.70323600798343e-215,"7","DAB2",0.27
"CTSF",1.7991706159316e-217,0.648510300062719,0.268,0.019,3.5591193124359e-213,"7","CTSF",0.249
"CEBPD1",2.38872392938682e-217,1.45464658147196,0.516,0.076,4.72537367711301e-213,"7","CEBPD",0.44
"SELM1",1.6514906192966e-211,1.69168944780121,0.763,0.195,3.26697874309253e-207,"7","SELM",0.568
"PMP221",2.42734106362569e-208,1.17331072947645,0.447,0.057,4.80176609206433e-204,"7","PMP22",0.39
"TCEAL4",1.74862606194628e-204,0.923286288617003,0.416,0.05,3.45913207574213e-200,"7","TCEAL4",0.366
"HES11",1.18988785981806e-200,1.34995825569789,0.437,0.055,2.35383616429209e-196,"7","HES1",0.382
"ALDH1A1",1.34313457536683e-198,0.950629309725081,0.258,0.019,2.65698881699066e-194,"7","ALDH1A1",0.239
"VCAN1",3.16191000012696e-197,0.997651547160377,0.342,0.034,6.25489036225116e-193,"7","VCAN",0.308
"RAB34",2.06955704774859e-195,0.794553217496446,0.355,0.038,4.09399775185626e-191,"7","RAB34",0.317
"COL15A11",3.16489456706107e-181,0.728006614041203,0.255,0.02,6.26079443256021e-177,"7","COL15A1",0.235
"GPNMB",5.90203033333487e-176,0.893134988399546,0.311,0.032,1.1675396405403e-171,"7","GPNMB",0.279
"MTRNR2L21",3.46116072772841e-173,1.62876356670242,0.632,0.139,6.84686815159234e-169,"7","MTRNR2L2",0.493
"TIMP11",1.06902501298716e-172,1.15340804329326,0.884,0.302,2.11474528069119e-168,"7","TIMP1",0.582
"TSC22D11",7.84426943962681e-167,1.1659881961288,0.468,0.075,1.55175338054697e-162,"7","TSC22D1",0.393
"PTMS1",3.42862863233753e-165,0.982570834532678,0.603,0.124,6.78251316049011e-161,"7","PTMS",0.479
"MTRNR2L81",8.44025094136917e-163,1.26555923458397,0.613,0.137,1.66965044122165e-158,"7","MTRNR2L8",0.476
"HSPA1B2",8.97326549097336e-161,1.77993097392831,0.505,0.094,1.77509137942435e-156,"7","HSPA1B",0.411
"HSPB13",5.77060180157419e-160,1.64248984439994,0.708,0.203,1.14154044838741e-155,"7","HSPB1",0.505
"APP1",5.16767319529521e-158,0.870840400365481,0.476,0.081,1.0222691114933e-153,"7","APP",0.395
"C8orf41",6.87256925040663e-152,0.810616983229353,0.255,0.024,1.35953164911544e-147,"7","C8orf4",0.231
"CD632",3.30993333835821e-151,1.29958846627879,0.929,0.459,6.54771012994022e-147,"7","CD63",0.47
"GAS62",8.77142792766397e-145,0.93383308198069,0.397,0.064,1.73516387265049e-140,"7","GAS6",0.333
"DSTN2",3.89509565108221e-143,1.55772131794999,0.729,0.241,7.70527821697082e-139,"7","DSTN",0.488
"MMP14",5.98330615377619e-143,0.614874476762964,0.295,0.034,1.18361762334001e-138,"7","MMP14",0.261
"SPTBN11",4.23176154527514e-142,0.877320939483328,0.4,0.063,8.37127068886328e-138,"7","SPTBN1",0.337
"MDK1",5.0362739970849e-140,0.887097166132611,0.366,0.055,9.96275722103335e-136,"7","MDK",0.311
"LGALS11",8.77660334108905e-138,1.28948656009959,0.934,0.434,1.73618767293424e-133,"7","LGALS1",0.5
"GSTM3",1.18295044941453e-136,0.67513232985303,0.3,0.037,2.34011257903182e-132,"7","GSTM3",0.263
"THBS11",4.1871884474631e-132,1.09640561557623,0.342,0.05,8.2830961867715e-128,"7","THBS1",0.292
"HSPA1A1",1.92865210060943e-131,1.89956142527848,0.558,0.14,3.81525958542557e-127,"7","HSPA1A",0.418
"S100A63",5.63552142373825e-128,1.090316592018,0.976,0.69,1.1148188480439e-123,"7","S100A6",0.286
"MAFB",1.49979229407216e-126,0.829425262043251,0.279,0.035,2.96688911613355e-122,"7","MAFB",0.244
"FAM127A",1.32629005301435e-125,0.681774574272556,0.3,0.041,2.62366698287298e-121,"7","FAM127A",0.259
"CD1511",2.04742068882296e-122,0.968041764365809,0.453,0.095,4.05020760662958e-118,"7","CD151",0.358
"SOX41",8.23453001741123e-116,0.777400333328223,0.353,0.058,1.62895472804429e-111,"7","SOX4",0.295
"BDH2",2.07306448090108e-115,0.596903513749964,0.268,0.035,4.10093615611851e-111,"7","BDH2",0.233
"HCFC1R1",1.68515911905685e-113,0.821602995354985,0.387,0.074,3.33358176931826e-109,"7","HCFC1R1",0.313
"SCPEP1",6.50917584021059e-112,0.871878024675242,0.437,0.096,1.28764516471046e-107,"7","SCPEP1",0.341
"TAX1BP3",1.07610812859163e-108,0.739528435152754,0.374,0.071,2.12875709997997e-104,"7","TAX1BP3",0.303
"RAB132",2.09739791481959e-108,0.895161008816575,0.387,0.075,4.14907255509611e-104,"7","RAB13",0.312
"CRTAP",6.77429976827679e-106,0.758923346055658,0.35,0.065,1.34009198016051e-101,"7","CRTAP",0.285
"PPAP2A1",1.45183005426361e-104,0.62218402943349,0.274,0.04,2.87201021334428e-100,"7","PPAP2A",0.234
"ACTN11",4.27200357562777e-100,0.771697185974013,0.303,0.051,8.45087747330685e-96,"7","ACTN1",0.252
"PKIG",1.45725735477826e-97,0.695460994949882,0.337,0.063,2.88274649922236e-93,"7","PKIG",0.274
"EMP11",3.97952333359565e-95,0.847083944281125,0.379,0.08,7.87229305851892e-91,"7","EMP1",0.299
"LTBP3",5.97278685337257e-94,0.667937747700583,0.253,0.038,1.18153669533416e-89,"7","LTBP3",0.215
"CRIP21",5.55096151121436e-92,0.706637918596688,0.329,0.061,1.09809120614842e-87,"7","CRIP2",0.268
"EID1",7.69921008142298e-92,1.02266271417906,0.742,0.346,1.52305773830709e-87,"7","EID1",0.396
"RCN1",8.7914549623297e-92,0.657898563220086,0.284,0.049,1.73912562064806e-87,"7","RCN1",0.235
"PDLIM7",4.90157722440215e-91,0.683184508226981,0.271,0.045,9.69630006531233e-87,"7","PDLIM7",0.226
"MTRNR2L121",5.4772527083536e-91,1.00640576270661,0.516,0.15,1.08351013076651e-86,"7","MTRNR2L12",0.366
"CPQ",8.05645545611275e-90,0.630804588833219,0.263,0.043,1.59372801832822e-85,"7","CPQ",0.22
"LAPTM4A",2.00930099084358e-88,1.02128801691101,0.784,0.418,3.97479922008677e-84,"7","LAPTM4A",0.366
"ITGB11",1.0010937243302e-85,0.932822673004335,0.553,0.18,1.98036360547e-81,"7","ITGB1",0.373
"LEPROT1",5.18117867997884e-85,0.618156059019138,0.339,0.071,1.02494076647341e-80,"7","LEPROT",0.268
"IFI272",7.34130435172652e-85,0.684191996270214,0.45,0.115,1.45225682685854e-80,"7","IFI27",0.335
"TNFRSF1A1",2.31097620882501e-80,0.555712603450083,0.321,0.066,4.57157313629764e-76,"7","TNFRSF1A",0.255
"CD811",5.21779179116547e-80,0.833547805453667,0.411,0.106,1.03218357212835e-75,"7","CD81",0.305
"KLF42",5.45201499635153e-80,1.22956645529972,0.418,0.115,1.07851760657826e-75,"7","KLF4",0.303
"CYB5R31",1.1958977442551e-78,0.711341165080992,0.439,0.121,2.36572491768543e-74,"7","CYB5R3",0.318
"CD591",5.34128156957083e-78,1.02636673164985,0.671,0.278,1.0566123200925e-73,"7","CD59",0.393
"BAG31",7.0999081228982e-78,0.656785617164326,0.258,0.047,1.40450382487172e-73,"7","BAG3",0.211
"SOCS31",9.60494318314462e-78,1.2403514638155,0.555,0.207,1.90004986048967e-73,"7","SOCS3",0.348
"ATF31",1.30030289479229e-75,1.1954822988824,0.432,0.128,2.57225918647811e-71,"7","ATF3",0.304
"PDLIM2",9.47154989494099e-74,0.610587527635723,0.289,0.059,1.87366200021723e-69,"7","PDLIM2",0.23
"ID32",2.376727814326e-72,1.01253462146035,0.497,0.161,4.70164296229968e-68,"7","ID3",0.336
"IL6ST1",1.2255837819367e-71,0.692134624951808,0.316,0.072,2.42444983742718e-67,"7","IL6ST",0.244
"SEPW12",2.64272630084788e-70,0.818302981387868,0.589,0.224,5.22784116833727e-66,"7","SEPW1",0.365
"CD92",1.77841167827742e-69,0.936341474691658,0.429,0.124,3.5180539819684e-65,"7","CD9",0.305
"CLU1",3.5584639179189e-69,1.43449875213406,0.279,0.058,7.03935332242716e-65,"7","CLU",0.221
"TCEAL8",1.44542051594505e-68,0.570098396159864,0.313,0.073,2.85933086464251e-64,"7","TCEAL8",0.24
"ITM2B2",1.9160480093087e-67,0.79220792581206,0.879,0.688,3.79032617201446e-63,"7","ITM2B",0.191
"NR4A11",2.91637256049107e-67,1.28403660963953,0.497,0.186,5.76916819916343e-63,"7","NR4A1",0.311
"NUCKS11",9.205824416255e-65,0.87847897568893,0.487,0.172,1.82109618602356e-60,"7","NUCKS1",0.315
"CSRP1",1.82169481292024e-64,0.982813924088061,0.284,0.067,3.60367667891882e-60,"7","CSRP1",0.217
"ESD",7.40401179746777e-62,0.626170388043113,0.424,0.132,1.46466161377507e-57,"7","ESD",0.292
"ARL21",4.25270046093462e-61,0.527079668623343,0.326,0.083,8.41269205182087e-57,"7","ARL2",0.243
"SERPINB6",8.31805033507587e-61,0.563863755380968,0.305,0.075,1.64547671728471e-56,"7","SERPINB6",0.23
"MT2A2",5.08058921835082e-60,1.17226118619685,0.613,0.268,1.00504215917416e-55,"7","MT2A",0.345
"IER33",1.48573753525989e-57,1.37796225713498,0.445,0.158,2.93908599225112e-53,"7","IER3",0.287
"GADD45B1",1.74134683288147e-57,1.71514089605684,0.605,0.319,3.44473230480612e-53,"7","GADD45B",0.286
"TGFBI1",6.4158167562334e-57,0.693076720300098,0.271,0.062,1.26917687071809e-52,"7","TGFBI",0.209
"LPP",7.17630933152035e-56,0.558924760203923,0.266,0.062,1.41961751196136e-51,"7","LPP",0.204
"RHOC2",8.38825140117822e-55,0.728797073943211,0.463,0.166,1.65936389218107e-50,"7","RHOC",0.297
"VIM1",3.50952890417041e-53,0.565152693646839,0.95,0.746,6.9425500782299e-49,"7","VIM",0.204
"YBX31",3.95894303379852e-52,0.658001465289534,0.492,0.184,7.83158110946022e-48,"7","YBX3",0.308
"IFITM22",8.52209843955872e-50,0.757023274341428,0.753,0.448,1.68584151331351e-45,"7","IFITM2",0.305
"CEBPB1",1.0612524773259e-49,0.901239457011719,0.471,0.187,2.0993696506461e-45,"7","CEBPB",0.284
"NENF",5.95802203449516e-49,0.673581731054665,0.458,0.177,1.17861591886383e-44,"7","NENF",0.281
"FCGRT2",5.42612244681183e-48,0.549014524257896,0.434,0.159,1.07339554242832e-43,"7","FCGRT",0.275
"DYNC1I2",6.26438677317222e-47,0.523788856694283,0.303,0.088,1.23922099146893e-42,"7","DYNC1I2",0.215
"KLF101",2.1754296546853e-46,0.789336837857439,0.311,0.096,4.30343494289845e-42,"7","KLF10",0.215
"DDAH2",8.96516719402319e-45,0.575320748718364,0.326,0.103,1.77348937432167e-40,"7","DDAH2",0.223
"RHOB1",1.28459044264627e-44,0.872430768793896,0.426,0.17,2.54117681364284e-40,"7","RHOB",0.256
"CALU",2.89288813259748e-44,0.558776709440492,0.287,0.086,5.72271130390434e-40,"7","CALU",0.201
"ANXA51",2.95847355273045e-44,0.618834223133775,0.626,0.315,5.85245238201139e-40,"7","ANXA5",0.311
"FOS1",4.25210020728227e-44,1.58713158979281,0.826,0.691,8.41150463004579e-40,"7","FOS",0.135
"H2AFJ1",8.25171046273187e-44,0.601086675240917,0.384,0.139,1.63235336373762e-39,"7","H2AFJ",0.245
"MAFF1",1.06573492352838e-43,0.748894587975155,0.318,0.103,2.10823682572385e-39,"7","MAFF",0.215
"COMT",1.85558417651657e-41,0.549176360321492,0.334,0.114,3.67071661798507e-37,"7","COMT",0.22
"TMEM14C",1.9268443329495e-41,0.614478940667683,0.447,0.185,3.81168345944071e-37,"7","TMEM14C",0.262
"MGST31",2.3134812449727e-41,0.730200310865322,0.526,0.251,4.57652859880499e-37,"7","MGST3",0.275
"MYC1",3.11791429815218e-41,1.03614290979912,0.329,0.115,6.16785806460465e-37,"7","MYC",0.214
"PSMB51",5.24564180297807e-41,0.502143444718268,0.366,0.132,1.03769286146512e-36,"7","PSMB5",0.234
"TXNIP1",1.11982615902217e-40,0.709286148312143,0.424,0.17,2.21524010777766e-36,"7","TXNIP",0.254
"JUNB1",2.69958201130434e-39,1.47566638141628,0.753,0.68,5.34031313476224e-35,"7","JUNB",0.073
"HSBP12",3.31116954550303e-39,0.558521032027042,0.484,0.208,6.55015559491409e-35,"7","HSBP1",0.276
"PEBP11",1.71449856797105e-37,0.613768593028347,0.647,0.36,3.39162106716033e-33,"7","PEBP1",0.287
"ID11",6.52868491620135e-37,0.764698187428997,0.266,0.083,1.29150445012295e-32,"7","ID1",0.183
"C12orf57",1.00549159747753e-36,0.636050664644179,0.634,0.37,1.98906347813005e-32,"7","C12orf57",0.264
"PHPT11",2.78095965665484e-35,0.625870902727717,0.479,0.225,5.50129439279461e-31,"7","PHPT1",0.254
"VKORC1",1.6642122822831e-34,0.555703918943385,0.429,0.189,3.29214473681243e-30,"7","VKORC1",0.24
"PPIB1",4.51555376285019e-34,0.580637622095358,0.7,0.439,8.93266845367024e-30,"7","PPIB",0.261
"CTSC1",1.82627034793758e-33,0.875146738455686,0.453,0.222,3.61272800229012e-29,"7","CTSC",0.231
"MAP1LC3A",2.94779780827702e-33,0.512492519179661,0.289,0.098,5.8313336243336e-29,"7","MAP1LC3A",0.191
"SHFM11",4.01387799668737e-33,0.564454280605549,0.597,0.336,7.94025345304695e-29,"7","SHFM1",0.261
"PDLIM11",5.62861249510063e-33,0.641007784968683,0.334,0.13,1.11345212378081e-28,"7","PDLIM1",0.204
"TPM4",1.5622749165941e-31,0.691176496754811,0.571,0.331,3.09049224000645e-27,"7","TPM4",0.24
"FOSB1",7.96591324061894e-31,1.61767091423086,0.639,0.536,1.57581695725924e-26,"7","FOSB",0.103
"JUN2",2.23585700230664e-29,1.10111260892252,0.766,0.656,4.422972321963e-25,"7","JUN",0.11
"RTN4",4.27480930633862e-28,0.560950719075433,0.534,0.289,8.45642776979906e-24,"7","RTN4",0.245
"SPTSSA",4.58321328661656e-28,0.516921056024483,0.266,0.099,9.06651252358488e-24,"7","SPTSSA",0.167
"FLNA",1.71736646407652e-27,0.72853728407735,0.445,0.228,3.39729433923617e-23,"7","FLNA",0.217
"ZFP36L11",2.27355802816488e-27,0.847987606676248,0.613,0.395,4.49755249131577e-23,"7","ZFP36L1",0.218
"PHLDA11",2.01401735585986e-26,0.738489109804672,0.395,0.19,3.98412913336198e-22,"7","PHLDA1",0.205
"IER21",2.27209332198063e-25,1.25325411896574,0.579,0.427,4.49465500954209e-21,"7","IER2",0.152
"XIST1",3.77013681292685e-25,0.516753653619981,0.308,0.128,7.4580846433319e-21,"7","XIST",0.18
"BSG",4.15387032348831e-25,0.510729666894941,0.616,0.38,8.21718627392457e-21,"7","BSG",0.236
"BST21",5.97978892622103e-25,0.701733385375423,0.445,0.248,1.18292184538504e-20,"7","BST2",0.197
"LY6E1",3.59897805664705e-23,0.561412204444172,0.537,0.317,7.11949839165919e-19,"7","LY6E",0.22
"CXCL21",1.16356128416867e-22,0.778587416958373,0.3,0.128,2.30175693234245e-18,"7","CXCL2",0.172
"DNAJB1",3.4842598694171e-22,1.25433427243188,0.482,0.315,6.8925628736809e-18,"7","DNAJB1",0.167
"WSB11",5.58264147214489e-22,0.521456245546036,0.534,0.319,1.1043581360197e-17,"7","WSB1",0.215
"NFKBIZ",1.80888425210758e-20,0.514710515871798,0.289,0.131,3.57833482751922e-16,"7","NFKBIZ",0.158
"IFI161",7.7066404850796e-19,0.508424736725258,0.361,0.184,1.52452762075845e-14,"7","IFI16",0.177
"AHNAK",1.19871252240128e-18,0.536110231368696,0.384,0.206,2.37129311181421e-14,"7","AHNAK",0.178
"SERTAD11",9.33443437162309e-17,0.719441582409441,0.395,0.241,1.84653780739448e-12,"7","SERTAD1",0.154
"IFI62",1.1994476811179e-14,0.505069778782332,0.389,0.226,2.37274740278743e-10,"7","IFI6",0.163
"ANXA23",2.06827674176119e-13,0.505480011022949,0.605,0.436,4.09146505055200e-09,"7","ANXA2",0.169
"ZFP361",7.31291549092816e-13,1.02657999459833,0.724,0.731,1.44664094241541e-08,"7","ZFP36",-0.00700000000000001
"IRF11",1.54388222646994e-12,0.710374313200022,0.408,0.281,3.05410782040284e-08,"7","IRF1",0.127
"NEAT13",7.76511145203705e-12,0.531821308544328,0.716,0.614,1.53609434744197e-07,"7","NEAT1",0.102
"BTG21",2.3568640096791e-10,0.565133314646361,0.426,0.311,4.6623483839472e-06,"7","BTG2",0.115
"DNAJA11",3.48068608627298e-09,0.570014197373242,0.55,0.455,6.88549321586521e-05,"7","DNAJA1",0.095
"CDKN1A2",2.13395350009218e-07,0.528330392637334,0.371,0.278,0.00422138681388235,"7","CDKN1A",0.093
"TPSAB1",0,5.69589094723686,0.957,0.013,0,"8","TPSAB1",0.944
"CPA3",0,3.43011982868035,0.893,0.005,0,"8","CPA3",0.888
"CTSG",0,2.46556716331117,0.298,0.002,0,"8","CTSG",0.296
"GLUL1",0,2.38108480296336,0.853,0.142,0,"8","GLUL",0.711
"HPGDS",0,2.28609900939184,0.733,0.003,0,"8","HPGDS",0.73
"LTC4S",0,2.23704393926596,0.767,0.023,0,"8","LTC4S",0.744
"CLU2",0,2.14201818327832,0.785,0.049,0,"8","CLU",0.736
"GATA2",0,2.03488824303809,0.62,0.007,0,"8","GATA2",0.613
"CD94",0,1.93556676742857,0.819,0.118,0,"8","CD9",0.701
"ADCYAP1",0,1.68788611816428,0.252,0,0,"8","ADCYAP1",0.252
"SLC18A2",0,1.63791910059375,0.574,0.001,0,"8","SLC18A2",0.573
"VWA5A",0,1.57634690008103,0.564,0.01,0,"8","VWA5A",0.554
"HDC",0,1.57399349045457,0.485,0.002,0,"8","HDC",0.483
"IL1RL1",0,1.43712325008283,0.503,0.003,0,"8","IL1RL1",0.5
"RGS13",0,1.35391919735126,0.46,0.017,0,"8","RGS13",0.443
"KIT",0,1.27629385612575,0.417,0.004,0,"8","KIT",0.413
"RP11-354E11.2",0,1.10078350940027,0.362,0,0,"8","RP11-354E11.2",0.362
"MAOB",0,1.07445168637132,0.334,0.003,0,"8","MAOB",0.331
"GCSAML",0,0.999206458701358,0.261,0.001,0,"8","GCSAML",0.26
"PTGS1",0,0.995322709560419,0.337,0.012,0,"8","PTGS1",0.325
"CALB2",0,0.975072772445361,0.276,0.001,0,"8","CALB2",0.275
"C1orf186",0,0.911585089218287,0.273,0.007,0,"8","C1orf186",0.266
"FCER1A",0,0.780394179269004,0.252,0.005,0,"8","FCER1A",0.247
"PTGS21",3.75357444137863e-261,1.5505811807219,0.479,0.046,7.42532095993521e-257,"8","PTGS2",0.433
"ACSL4",5.12205688566063e-242,1.16105365350087,0.417,0.038,1.01324529312139e-237,"8","ACSL4",0.379
"CSF1",3.93705661303206e-238,1.09830617777566,0.291,0.018,7.78828539190002e-234,"8","CSF1",0.273
"GALC",2.23927627536603e-221,1.08885662832737,0.374,0.033,4.42973632792907e-217,"8","GALC",0.341
"FCER1G1",1.21636066028368e-196,0.595835958705579,0.785,0.144,2.40620465817317e-192,"8","FCER1G",0.641
"LEO1",9.04497989854394e-176,1.12514186491511,0.31,0.028,1.78927792352996e-171,"8","LEO1",0.282
"LMNA1",4.01901207403389e-160,1.80889977732674,0.951,0.532,7.95040968485384e-156,"8","LMNA",0.419
"B4GALT5",1.09142660356372e-151,1.00625105127194,0.383,0.051,2.15906010716975e-147,"8","B4GALT5",0.332
"RENBP",3.43140923181491e-150,0.677651900059723,0.261,0.023,6.78801374237625e-146,"8","RENBP",0.238
"DUSP61",4.88809958802055e-149,1.2343576904979,0.448,0.07,9.66963860502224e-145,"8","DUSP6",0.378
"CAPG1",1.1251393982619e-147,1.37232679641302,0.727,0.206,2.22575075764169e-143,"8","CAPG",0.521
"HPGD",7.86175625216626e-146,1.3067645970066,0.353,0.044,1.55521262180353e-141,"8","HPGD",0.309
